Domain,Problem,Experiment Name,Total Landmarks,Individual LMs,Disjunctions,Overall,Unary Methods,Unary Action,Overall Action,Overall Method
Hiking,p27.hddl,,,,,,,,,
Hiking,p27.hddl,,,,,,,,,
Hiking,p27.hddl,,,,,,,,,
Hiking,p27.hddl,,,,,,,,,
Hiking,p27.hddl,,,,,,,,,
Hiking,p12.hddl,lmc,32,1,31,18512,1,0,4420,14092
Hiking,p12.hddl,lmc-BD,38,1,37,22229,1,0,6113,16116
Hiking,p12.hddl,lmc-GZD,32,1,31,10680,1,0,4405,6275
Hiking,p12.hddl,lmc-BDpGZD,37,1,36,20251,1,0,5833,14418
Hiking,p12.hddl,lmc-VDM,34,1,33,19596,1,0,4071,15525
Hiking,p13.hddl,lmc,37,2,35,24043,1,1,5347,18696
Hiking,p13.hddl,lmc-BD,42,1,41,27029,1,0,8070,18959
Hiking,p13.hddl,lmc-GZD,37,2,35,24023,1,1,5321,18702
Hiking,p13.hddl,lmc-BDpGZD,42,1,41,27118,1,0,8070,19048
Hiking,p13.hddl,lmc-VDM,38,1,37,25640,1,0,5464,20176
Hiking,p06.hddl,lmc,30,2,28,10605,1,1,2070,8535
Hiking,p06.hddl,lmc-BD,35,1,34,12464,1,0,3772,8692
Hiking,p06.hddl,lmc-GZD,30,1,29,10883,1,0,2015,8868
Hiking,p06.hddl,lmc-BDpGZD,35,1,34,12457,1,0,3784,8673
Hiking,p06.hddl,lmc-VDM,31,1,30,11324,1,0,2266,9058
Hiking,p04.hddl,lmc,25,1,24,6313,1,0,1446,4867
Hiking,p04.hddl,lmc-BD,27,1,26,6695,1,0,1909,4786
Hiking,p04.hddl,lmc-GZD,24,1,23,5483,1,0,1430,4053
Hiking,p04.hddl,lmc-BDpGZD,27,1,26,6673,1,0,1857,4816
Hiking,p04.hddl,lmc-VDM,25,1,24,6129,1,0,1028,5101
Hiking,p20.hddl,lmc,44,1,43,41255,1,0,9842,31413
Hiking,p20.hddl,lmc-BD,49,1,48,50496,1,0,14916,35580
Hiking,p20.hddl,lmc-GZD,45,1,44,45955,1,0,9842,36113
Hiking,p20.hddl,lmc-BDpGZD,49,1,48,50557,1,0,14808,35749
Hiking,p20.hddl,lmc-VDM,45,1,44,47874,1,0,10088,37786
Hiking,p01.hddl,lmc,14,1,13,1427,1,0,465,962
Hiking,p01.hddl,lmc-BD,16,1,15,1582,1,0,534,1048
Hiking,p01.hddl,lmc-GZD,14,1,13,1178,1,0,459,719
Hiking,p01.hddl,lmc-BDpGZD,16,1,15,1253,1,0,520,733
Hiking,p01.hddl,lmc-VDM,16,1,15,1486,1,0,414,1072
Hiking,p23.hddl,lmc,65,1,64,166849,1,0,29884,136965
Hiking,p23.hddl,lmc-BD,70,1,69,192621,1,0,56076,136545
Hiking,p23.hddl,lmc-GZD,64,1,63,130851,1,0,27376,103475
Hiking,p23.hddl,lmc-BDpGZD,70,1,69,196098,1,0,56218,139880
Hiking,p23.hddl,lmc-VDM,65,1,64,152804,1,0,14824,137980
Hiking,p16.hddl,lmc,24,1,23,10043,1,0,2111,7932
Hiking,p16.hddl,lmc-BD,26,1,25,11297,1,0,2531,8766
Hiking,p16.hddl,lmc-GZD,24,1,23,8878,1,0,2111,6767
Hiking,p16.hddl,lmc-BDpGZD,25,1,24,10787,1,0,2434,8353
Hiking,p16.hddl,lmc-VDM,26,1,25,11177,1,0,2519,8658
Hiking,p14.hddl,lmc,41,1,40,29228,1,0,5378,23850
Hiking,p14.hddl,lmc-BD,48,1,47,37667,1,0,10925,26742
Hiking,p14.hddl,lmc-GZD,42,1,41,28726,1,0,4678,24048
Hiking,p14.hddl,lmc-BDpGZD,47,1,46,34943,1,0,10597,24346
Hiking,p14.hddl,lmc-VDM,42,1,41,31308,1,0,5740,25568
Hiking,p17.hddl,lmc,28,1,27,13673,1,0,3239,10434
Hiking,p17.hddl,lmc-BD,31,1,30,17788,1,0,4657,13131
Hiking,p17.hddl,lmc-GZD,28,1,27,13757,1,0,3239,10518
Hiking,p17.hddl,lmc-BDpGZD,32,1,31,18110,1,0,4683,13427
Hiking,p17.hddl,lmc-VDM,30,1,29,19068,1,0,3659,15409
Hiking,p26.hddl,lmc,109,1,108,1959898,1,0,271776,1688122
Hiking,p26.hddl,lmc-BD,117,1,116,2114405,1,0,418609,1695796
Hiking,p26.hddl,lmc-GZD,109,1,108,1949350,1,0,269652,1679698
Hiking,p26.hddl,lmc-BDpGZD,117,1,116,2118385,1,0,418820,1699565
Hiking,p26.hddl,lmc-VDM,110,1,109,1915802,1,0,206481,1709321
Hiking,p18.hddl,lmc,34,1,33,18563,1,0,5171,13392
Hiking,p18.hddl,lmc-BD,37,1,36,27256,1,0,7612,19644
Hiking,p18.hddl,lmc-GZD,34,1,33,12516,1,0,5172,7344
Hiking,p18.hddl,lmc-BDpGZD,37,1,36,27200,1,0,7532,19668
Hiking,p18.hddl,lmc-VDM,35,1,34,25764,1,0,4401,21363
Hiking,p29.hddl,,,,,,,,,
Hiking,p29.hddl,,,,,,,,,
Hiking,p29.hddl,,,,,,,,,
Hiking,p29.hddl,,,,,,,,,
Hiking,p29.hddl,,,,,,,,,
Hiking,p22.hddl,lmc,58,2,56,112387,1,1,22462,89925
Hiking,p22.hddl,lmc-BD,63,1,62,132240,1,0,38408,93832
Hiking,p22.hddl,lmc-GZD,58,1,57,113085,1,0,22446,90639
Hiking,p22.hddl,lmc-BDpGZD,63,1,62,130981,1,0,38336,92645
Hiking,p22.hddl,lmc-VDM,59,1,58,118510,1,0,20757,97753
Hiking,p21.hddl,lmc,51,1,50,64984,1,0,13529,51455
Hiking,p21.hddl,lmc-BD,57,1,56,72722,1,0,21271,51451
Hiking,p21.hddl,lmc-GZD,51,1,50,64649,1,0,13529,51120
Hiking,p21.hddl,lmc-BDpGZD,56,1,55,72292,1,0,21313,50979
Hiking,p21.hddl,lmc-VDM,51,1,50,57703,1,0,6592,51111
Hiking,p30.hddl,,,,,,,,,
Hiking,p30.hddl,,,,,,,,,
Hiking,p30.hddl,,,,,,,,,
Hiking,p30.hddl,,,,,,,,,
Hiking,p30.hddl,,,,,,,,,
Hiking,p19.hddl,lmc,39,1,38,26758,1,0,6575,20183
Hiking,p19.hddl,lmc-BD,43,1,42,37830,1,0,10893,26937
Hiking,p19.hddl,lmc-GZD,39,1,38,19125,1,0,6575,12550
Hiking,p19.hddl,lmc-BDpGZD,43,1,42,38112,1,0,10911,27201
Hiking,p19.hddl,lmc-VDM,40,1,39,33758,1,0,4659,29099
Hiking,p08.hddl,lmc,18,1,17,3230,1,0,738,2492
Hiking,p08.hddl,lmc-BD,17,1,16,3163,1,0,1015,2148
Hiking,p08.hddl,lmc-GZD,17,1,16,3076,1,0,734,2342
Hiking,p08.hddl,lmc-BDpGZD,17,1,16,2967,1,0,1005,1962
Hiking,p08.hddl,lmc-VDM,18,1,17,3377,1,0,979,2398
Hiking,p11.hddl,lmc,29,1,28,13064,1,0,2793,10271
Hiking,p11.hddl,lmc-BD,33,1,32,14540,1,0,3957,10583
Hiking,p11.hddl,lmc-GZD,29,1,28,13023,1,0,2793,10230
Hiking,p11.hddl,lmc-BDpGZD,33,1,32,14763,1,0,4085,10678
Hiking,p11.hddl,lmc-VDM,30,1,29,14195,1,0,2874,11321
Hiking,p03.hddl,lmc,21,1,20,4275,1,0,1112,3163
Hiking,p03.hddl,lmc-BD,23,1,22,4388,1,0,1189,3199
Hiking,p03.hddl,lmc-GZD,21,1,20,4279,1,0,1112,3167
Hiking,p03.hddl,lmc-BDpGZD,24,1,23,4576,1,0,1189,3387
Hiking,p03.hddl,lmc-VDM,23,1,22,4759,1,0,1102,3657
Hiking,p24.hddl,lmc,80,1,79,290433,1,0,56245,234188
Hiking,p24.hddl,lmc-BD,88,1,87,346934,1,0,103875,243059
Hiking,p24.hddl,lmc-GZD,80,1,79,197748,1,0,56245,141503
Hiking,p24.hddl,lmc-BDpGZD,88,1,87,345647,1,0,103843,241804
Hiking,p24.hddl,lmc-VDM,81,1,80,261784,1,0,21644,240140
Hiking,p02.hddl,lmc,17,1,16,2667,1,0,625,2042
Hiking,p02.hddl,lmc-BD,20,1,19,2732,1,0,596,2136
Hiking,p02.hddl,lmc-GZD,18,2,16,2574,1,1,617,1957
Hiking,p02.hddl,lmc-BDpGZD,19,1,18,2563,1,0,570,1993
Hiking,p02.hddl,lmc-VDM,20,1,19,2712,1,0,632,2080
Hiking,p28.hddl,,,,,,,,,
Hiking,p28.hddl,,,,,,,,,
Hiking,p28.hddl,,,,,,,,,
Hiking,p28.hddl,,,,,,,,,
Hiking,p28.hddl,,,,,,,,,
Hiking,p07.hddl,lmc,33,1,32,13981,1,0,3033,10948
Hiking,p07.hddl,lmc-BD,39,1,38,15968,1,0,4945,11023
Hiking,p07.hddl,lmc-GZD,33,1,32,14021,1,0,3034,10987
Hiking,p07.hddl,lmc-BDpGZD,39,1,38,16054,1,0,4933,11121
Hiking,p07.hddl,lmc-VDM,34,1,33,13537,1,0,2178,11359
Hiking,p25.hddl,lmc,98,1,97,490291,1,0,76225,414066
Hiking,p25.hddl,lmc-BD,106,1,105,593809,1,0,178353,415456
Hiking,p25.hddl,lmc-GZD,98,1,97,331586,1,0,76289,255297
Hiking,p25.hddl,lmc-BDpGZD,106,1,105,595273,1,0,178232,417041
Hiking,p25.hddl,lmc-VDM,99,1,98,453929,1,0,33464,420465
Hiking,p05.hddl,lmc,27,1,26,8275,1,0,1823,6452
Hiking,p05.hddl,lmc-BD,31,1,30,9184,1,0,2727,6457
Hiking,p05.hddl,lmc-GZD,27,1,26,5769,1,0,1823,3946
Hiking,p05.hddl,lmc-BDpGZD,31,1,30,9230,1,0,2689,6541
Hiking,p05.hddl,lmc-VDM,28,1,27,9042,1,0,2119,6923
Hiking,p09.hddl,lmc,20,1,19,4360,1,0,1112,3248
Hiking,p09.hddl,lmc-BD,22,1,21,6576,1,0,2045,4531
Hiking,p09.hddl,lmc-GZD,20,1,19,5498,1,0,1112,4386
Hiking,p09.hddl,lmc-BDpGZD,22,1,21,5585,1,0,1343,4242
Hiking,p09.hddl,lmc-VDM,22,1,21,6004,1,0,1573,4431
Hiking,p15.hddl,lmc,18,1,17,3821,1,0,1074,2747
Hiking,p15.hddl,lmc-BD,20,1,19,6709,1,0,1859,4850
Hiking,p15.hddl,lmc-GZD,18,1,17,3820,1,0,1074,2746
Hiking,p15.hddl,lmc-BDpGZD,19,1,18,6090,1,0,1857,4233
Hiking,p15.hddl,lmc-VDM,20,1,19,6181,1,0,1691,4490
Hiking,p10.hddl,lmc,24,1,23,6033,1,0,1777,4256
Hiking,p10.hddl,lmc-BD,28,1,27,9894,1,0,2774,7120
Hiking,p10.hddl,lmc-GZD,24,1,23,6032,1,0,1777,4255
Hiking,p10.hddl,lmc-BDpGZD,28,1,27,10021,1,0,2745,7276
Hiking,p10.hddl,lmc-VDM,26,1,25,9950,1,0,2180,7770
Logistics-Learned-ECAI-16,probLOGISTICS-17-1.hddl,lmc,52,1,51,280,1,0,94,186
Logistics-Learned-ECAI-16,probLOGISTICS-17-1.hddl,lmc-BD,52,1,51,245,1,0,94,151
Logistics-Learned-ECAI-16,probLOGISTICS-17-1.hddl,lmc-GZD,52,1,51,213,1,0,90,123
Logistics-Learned-ECAI-16,probLOGISTICS-17-1.hddl,lmc-BDpGZD,52,1,51,213,1,0,90,123
Logistics-Learned-ECAI-16,probLOGISTICS-17-1.hddl,lmc-VDM,52,1,51,246,1,0,94,152
Logistics-Learned-ECAI-16,probLOGISTICS-29-0.hddl,lmc,88,1,87,424,1,0,199,225
Logistics-Learned-ECAI-16,probLOGISTICS-29-0.hddl,lmc-BD,88,1,87,438,1,0,203,235
Logistics-Learned-ECAI-16,probLOGISTICS-29-0.hddl,lmc-GZD,88,1,87,326,1,0,168,158
Logistics-Learned-ECAI-16,probLOGISTICS-29-0.hddl,lmc-BDpGZD,88,1,87,326,1,0,168,158
Logistics-Learned-ECAI-16,probLOGISTICS-29-0.hddl,lmc-VDM,88,1,87,444,1,0,199,245
Logistics-Learned-ECAI-16,probLOGISTICS-14-0.hddl,lmc,40,2,38,192,1,1,66,126
Logistics-Learned-ECAI-16,probLOGISTICS-14-0.hddl,lmc-BD,40,2,38,209,1,1,65,144
Logistics-Learned-ECAI-16,probLOGISTICS-14-0.hddl,lmc-GZD,40,2,38,143,1,1,57,86
Logistics-Learned-ECAI-16,probLOGISTICS-14-0.hddl,lmc-BDpGZD,40,2,38,143,1,1,57,86
Logistics-Learned-ECAI-16,probLOGISTICS-14-0.hddl,lmc-VDM,40,2,38,209,1,1,62,147
Logistics-Learned-ECAI-16,probLOGISTICS-08-0.hddl,lmc,23,1,22,91,1,0,31,60
Logistics-Learned-ECAI-16,probLOGISTICS-08-0.hddl,lmc-BD,23,1,22,91,1,0,31,60
Logistics-Learned-ECAI-16,probLOGISTICS-08-0.hddl,lmc-GZD,23,1,22,72,1,0,28,44
Logistics-Learned-ECAI-16,probLOGISTICS-08-0.hddl,lmc-BDpGZD,23,1,22,72,1,0,28,44
Logistics-Learned-ECAI-16,probLOGISTICS-08-0.hddl,lmc-VDM,23,1,22,98,1,0,29,69
Logistics-Learned-ECAI-16,probLOGISTICS-16-1.hddl,lmc,49,1,48,252,1,0,98,154
Logistics-Learned-ECAI-16,probLOGISTICS-16-1.hddl,lmc-BD,49,1,48,251,1,0,101,150
Logistics-Learned-ECAI-16,probLOGISTICS-16-1.hddl,lmc-GZD,49,1,48,258,1,0,86,172
Logistics-Learned-ECAI-16,probLOGISTICS-16-1.hddl,lmc-BDpGZD,49,1,48,258,1,0,86,172
Logistics-Learned-ECAI-16,probLOGISTICS-16-1.hddl,lmc-VDM,49,1,48,251,1,0,101,150
Logistics-Learned-ECAI-16,probLOGISTICS-16-0.hddl,lmc,49,1,48,228,1,0,85,143
Logistics-Learned-ECAI-16,probLOGISTICS-16-0.hddl,lmc-BD,49,1,48,234,1,0,94,140
Logistics-Learned-ECAI-16,probLOGISTICS-16-0.hddl,lmc-GZD,49,1,48,215,1,0,82,133
Logistics-Learned-ECAI-16,probLOGISTICS-16-0.hddl,lmc-BDpGZD,49,1,48,215,1,0,82,133
Logistics-Learned-ECAI-16,probLOGISTICS-16-0.hddl,lmc-VDM,49,1,48,230,1,0,91,139
Logistics-Learned-ECAI-16,probLOGISTICS-24-0.hddl,lmc,71,2,69,300,1,1,122,178
Logistics-Learned-ECAI-16,probLOGISTICS-24-0.hddl,lmc-BD,71,2,69,270,1,1,122,148
Logistics-Learned-ECAI-16,probLOGISTICS-24-0.hddl,lmc-GZD,71,3,68,329,1,2,122,207
Logistics-Learned-ECAI-16,probLOGISTICS-24-0.hddl,lmc-BDpGZD,71,3,68,329,1,2,122,207
Logistics-Learned-ECAI-16,probLOGISTICS-24-0.hddl,lmc-VDM,71,2,69,272,1,1,122,150
Logistics-Learned-ECAI-16,probLOGISTICS-38-1.hddl,lmc,112,2,110,928,1,1,471,457
Logistics-Learned-ECAI-16,probLOGISTICS-38-1.hddl,lmc-BD,112,2,110,1042,1,1,546,496
Logistics-Learned-ECAI-16,probLOGISTICS-38-1.hddl,lmc-GZD,112,2,110,480,1,1,276,204
Logistics-Learned-ECAI-16,probLOGISTICS-38-1.hddl,lmc-BDpGZD,112,2,110,480,1,1,276,204
Logistics-Learned-ECAI-16,probLOGISTICS-38-1.hddl,lmc-VDM,112,3,109,1031,1,2,546,485
Logistics-Learned-ECAI-16,probLOGISTICS-07-1.hddl,lmc,22,1,21,66,1,0,28,38
Logistics-Learned-ECAI-16,probLOGISTICS-07-1.hddl,lmc-BD,22,1,21,65,1,0,28,37
Logistics-Learned-ECAI-16,probLOGISTICS-07-1.hddl,lmc-GZD,22,1,21,57,1,0,28,29
Logistics-Learned-ECAI-16,probLOGISTICS-07-1.hddl,lmc-BDpGZD,22,1,21,57,1,0,28,29
Logistics-Learned-ECAI-16,probLOGISTICS-07-1.hddl,lmc-VDM,22,1,21,65,1,0,28,37
Logistics-Learned-ECAI-16,probLOGISTICS-23-0.hddl,lmc,68,3,65,315,1,2,120,195
Logistics-Learned-ECAI-16,probLOGISTICS-23-0.hddl,lmc-BD,68,3,65,318,1,2,128,190
Logistics-Learned-ECAI-16,probLOGISTICS-23-0.hddl,lmc-GZD,68,2,66,340,1,1,123,217
Logistics-Learned-ECAI-16,probLOGISTICS-23-0.hddl,lmc-BDpGZD,68,2,66,340,1,1,123,217
Logistics-Learned-ECAI-16,probLOGISTICS-23-0.hddl,lmc-VDM,68,3,65,321,1,2,128,193
Logistics-Learned-ECAI-16,probLOGISTICS-28-0.hddl,lmc,84,2,82,431,1,1,200,231
Logistics-Learned-ECAI-16,probLOGISTICS-28-0.hddl,lmc-BD,84,2,82,429,1,1,185,244
Logistics-Learned-ECAI-16,probLOGISTICS-28-0.hddl,lmc-GZD,84,1,83,387,1,0,202,185
Logistics-Learned-ECAI-16,probLOGISTICS-28-0.hddl,lmc-BDpGZD,84,1,83,387,1,0,202,185
Logistics-Learned-ECAI-16,probLOGISTICS-28-0.hddl,lmc-VDM,84,2,82,431,1,1,185,246
Logistics-Learned-ECAI-16,probLOGISTICS-18-0.hddl,lmc,55,1,54,188,1,0,81,107
Logistics-Learned-ECAI-16,probLOGISTICS-18-0.hddl,lmc-BD,55,1,54,198,1,0,83,115
Logistics-Learned-ECAI-16,probLOGISTICS-18-0.hddl,lmc-GZD,55,1,54,165,1,0,80,85
Logistics-Learned-ECAI-16,probLOGISTICS-18-0.hddl,lmc-BDpGZD,55,1,54,165,1,0,80,85
Logistics-Learned-ECAI-16,probLOGISTICS-18-0.hddl,lmc-VDM,55,1,54,199,1,0,83,116
Logistics-Learned-ECAI-16,probLOGISTICS-27-0.hddl,lmc,80,3,77,425,1,2,204,221
Logistics-Learned-ECAI-16,probLOGISTICS-27-0.hddl,lmc-BD,80,3,77,542,1,2,213,329
Logistics-Learned-ECAI-16,probLOGISTICS-27-0.hddl,lmc-GZD,80,1,79,373,1,0,170,203
Logistics-Learned-ECAI-16,probLOGISTICS-27-0.hddl,lmc-BDpGZD,80,1,79,373,1,0,170,203
Logistics-Learned-ECAI-16,probLOGISTICS-27-0.hddl,lmc-VDM,80,3,77,526,1,2,204,322
Logistics-Learned-ECAI-16,probLOGISTICS-20-1.hddl,lmc,59,2,57,270,1,1,92,178
Logistics-Learned-ECAI-16,probLOGISTICS-20-1.hddl,lmc-BD,59,2,57,283,1,1,106,177
Logistics-Learned-ECAI-16,probLOGISTICS-20-1.hddl,lmc-GZD,59,1,58,209,1,0,94,115
Logistics-Learned-ECAI-16,probLOGISTICS-20-1.hddl,lmc-BDpGZD,59,1,58,209,1,0,94,115
Logistics-Learned-ECAI-16,probLOGISTICS-20-1.hddl,lmc-VDM,59,2,57,285,1,1,106,179
Logistics-Learned-ECAI-16,probLOGISTICS-15-1.hddl,lmc,44,2,42,211,1,1,75,136
Logistics-Learned-ECAI-16,probLOGISTICS-15-1.hddl,lmc-BD,44,2,42,236,1,1,74,162
Logistics-Learned-ECAI-16,probLOGISTICS-15-1.hddl,lmc-GZD,44,3,41,170,1,2,70,100
Logistics-Learned-ECAI-16,probLOGISTICS-15-1.hddl,lmc-BDpGZD,44,3,41,170,1,2,70,100
Logistics-Learned-ECAI-16,probLOGISTICS-15-1.hddl,lmc-VDM,44,2,42,238,1,1,74,164
Logistics-Learned-ECAI-16,probLOGISTICS-19-1.hddl,lmc,56,1,55,371,1,0,88,283
Logistics-Learned-ECAI-16,probLOGISTICS-19-1.hddl,lmc-BD,56,1,55,378,1,0,90,288
Logistics-Learned-ECAI-16,probLOGISTICS-19-1.hddl,lmc-GZD,56,2,54,235,1,1,79,156
Logistics-Learned-ECAI-16,probLOGISTICS-19-1.hddl,lmc-BDpGZD,56,2,54,235,1,1,79,156
Logistics-Learned-ECAI-16,probLOGISTICS-19-1.hddl,lmc-VDM,56,1,55,379,1,0,90,289
Logistics-Learned-ECAI-16,probLOGISTICS-38-0.hddl,lmc,112,2,110,676,1,1,327,349
Logistics-Learned-ECAI-16,probLOGISTICS-38-0.hddl,lmc-BD,112,2,110,866,1,1,438,428
Logistics-Learned-ECAI-16,probLOGISTICS-38-0.hddl,lmc-GZD,112,1,111,449,1,0,242,207
Logistics-Learned-ECAI-16,probLOGISTICS-38-0.hddl,lmc-BDpGZD,112,1,111,449,1,0,242,207
Logistics-Learned-ECAI-16,probLOGISTICS-38-0.hddl,lmc-VDM,112,2,110,870,1,1,438,432
Logistics-Learned-ECAI-16,probLOGISTICS-13-0.hddl,lmc,39,1,38,146,1,0,61,85
Logistics-Learned-ECAI-16,probLOGISTICS-13-0.hddl,lmc-BD,39,1,38,169,1,0,64,105
Logistics-Learned-ECAI-16,probLOGISTICS-13-0.hddl,lmc-GZD,39,1,38,124,1,0,60,64
Logistics-Learned-ECAI-16,probLOGISTICS-13-0.hddl,lmc-BDpGZD,39,1,38,124,1,0,60,64
Logistics-Learned-ECAI-16,probLOGISTICS-13-0.hddl,lmc-VDM,39,1,38,171,1,0,64,107
Logistics-Learned-ECAI-16,probLOGISTICS-34-0.hddl,lmc,102,2,100,513,1,1,276,237
Logistics-Learned-ECAI-16,probLOGISTICS-34-0.hddl,lmc-BD,102,2,100,634,1,1,308,326
Logistics-Learned-ECAI-16,probLOGISTICS-34-0.hddl,lmc-GZD,102,1,101,421,1,0,238,183
Logistics-Learned-ECAI-16,probLOGISTICS-34-0.hddl,lmc-BDpGZD,102,1,101,421,1,0,238,183
Logistics-Learned-ECAI-16,probLOGISTICS-34-0.hddl,lmc-VDM,102,2,100,640,1,1,308,332
Logistics-Learned-ECAI-16,probLOGISTICS-06-0.hddl,lmc,18,1,17,62,1,0,21,41
Logistics-Learned-ECAI-16,probLOGISTICS-06-0.hddl,lmc-BD,18,1,17,63,1,0,21,42
Logistics-Learned-ECAI-16,probLOGISTICS-06-0.hddl,lmc-GZD,18,1,17,58,1,0,22,36
Logistics-Learned-ECAI-16,probLOGISTICS-06-0.hddl,lmc-BDpGZD,18,1,17,58,1,0,22,36
Logistics-Learned-ECAI-16,probLOGISTICS-06-0.hddl,lmc-VDM,18,1,17,63,1,0,21,42
Logistics-Learned-ECAI-16,probLOGISTICS-23-1.hddl,lmc,65,3,62,308,1,2,120,188
Logistics-Learned-ECAI-16,probLOGISTICS-23-1.hddl,lmc-BD,65,3,62,277,1,2,116,161
Logistics-Learned-ECAI-16,probLOGISTICS-23-1.hddl,lmc-GZD,65,3,62,317,1,2,113,204
Logistics-Learned-ECAI-16,probLOGISTICS-23-1.hddl,lmc-BDpGZD,65,3,62,317,1,2,113,204
Logistics-Learned-ECAI-16,probLOGISTICS-23-1.hddl,lmc-VDM,65,3,62,278,1,2,116,162
Logistics-Learned-ECAI-16,probLOGISTICS-37-0.hddl,lmc,110,2,108,581,1,1,316,265
Logistics-Learned-ECAI-16,probLOGISTICS-37-0.hddl,lmc-BD,110,2,108,755,1,1,393,362
Logistics-Learned-ECAI-16,probLOGISTICS-37-0.hddl,lmc-GZD,110,2,108,397,1,1,233,164
Logistics-Learned-ECAI-16,probLOGISTICS-37-0.hddl,lmc-BDpGZD,110,2,108,397,1,1,233,164
Logistics-Learned-ECAI-16,probLOGISTICS-37-0.hddl,lmc-VDM,110,2,108,761,1,1,393,368
Logistics-Learned-ECAI-16,probLOGISTICS-12-1.hddl,lmc,37,1,36,152,1,0,47,105
Logistics-Learned-ECAI-16,probLOGISTICS-12-1.hddl,lmc-BD,37,1,36,154,1,0,47,107
Logistics-Learned-ECAI-16,probLOGISTICS-12-1.hddl,lmc-GZD,37,1,36,124,1,0,49,75
Logistics-Learned-ECAI-16,probLOGISTICS-12-1.hddl,lmc-BDpGZD,37,1,36,124,1,0,49,75
Logistics-Learned-ECAI-16,probLOGISTICS-12-1.hddl,lmc-VDM,37,1,36,155,1,0,47,108
Logistics-Learned-ECAI-16,probLOGISTICS-11-0.hddl,lmc,31,1,30,91,1,0,40,51
Logistics-Learned-ECAI-16,probLOGISTICS-11-0.hddl,lmc-BD,31,1,30,93,1,0,40,53
Logistics-Learned-ECAI-16,probLOGISTICS-11-0.hddl,lmc-GZD,31,2,29,89,1,1,38,51
Logistics-Learned-ECAI-16,probLOGISTICS-11-0.hddl,lmc-BDpGZD,31,2,29,89,1,1,38,51
Logistics-Learned-ECAI-16,probLOGISTICS-11-0.hddl,lmc-VDM,31,1,30,92,1,0,40,52
Logistics-Learned-ECAI-16,probLOGISTICS-06-1.hddl,lmc,16,3,13,44,1,2,15,29
Logistics-Learned-ECAI-16,probLOGISTICS-06-1.hddl,lmc-BD,16,3,13,44,1,2,15,29
Logistics-Learned-ECAI-16,probLOGISTICS-06-1.hddl,lmc-GZD,16,1,15,50,1,0,18,32
Logistics-Learned-ECAI-16,probLOGISTICS-06-1.hddl,lmc-BDpGZD,16,1,15,50,1,0,18,32
Logistics-Learned-ECAI-16,probLOGISTICS-06-1.hddl,lmc-VDM,16,3,13,49,1,2,17,32
Logistics-Learned-ECAI-16,probLOGISTICS-19-0.hddl,lmc,56,3,53,258,1,2,92,166
Logistics-Learned-ECAI-16,probLOGISTICS-19-0.hddl,lmc-BD,56,3,53,288,1,2,92,196
Logistics-Learned-ECAI-16,probLOGISTICS-19-0.hddl,lmc-GZD,56,3,53,194,1,2,82,112
Logistics-Learned-ECAI-16,probLOGISTICS-19-0.hddl,lmc-BDpGZD,56,3,53,194,1,2,82,112
Logistics-Learned-ECAI-16,probLOGISTICS-19-0.hddl,lmc-VDM,56,3,53,294,1,2,92,202
Logistics-Learned-ECAI-16,probLOGISTICS-15-0.hddl,lmc,45,1,44,207,1,0,72,135
Logistics-Learned-ECAI-16,probLOGISTICS-15-0.hddl,lmc-BD,45,1,44,242,1,0,74,168
Logistics-Learned-ECAI-16,probLOGISTICS-15-0.hddl,lmc-GZD,45,2,43,158,1,1,71,87
Logistics-Learned-ECAI-16,probLOGISTICS-15-0.hddl,lmc-BDpGZD,45,2,43,158,1,1,71,87
Logistics-Learned-ECAI-16,probLOGISTICS-15-0.hddl,lmc-VDM,45,1,44,244,1,0,74,170
Logistics-Learned-ECAI-16,probLOGISTICS-06-2.hddl,lmc,18,2,16,56,1,1,20,36
Logistics-Learned-ECAI-16,probLOGISTICS-06-2.hddl,lmc-BD,18,2,16,56,1,1,20,36
Logistics-Learned-ECAI-16,probLOGISTICS-06-2.hddl,lmc-GZD,18,2,16,54,1,1,21,33
Logistics-Learned-ECAI-16,probLOGISTICS-06-2.hddl,lmc-BDpGZD,18,2,16,54,1,1,21,33
Logistics-Learned-ECAI-16,probLOGISTICS-06-2.hddl,lmc-VDM,18,2,16,56,1,1,20,36
Logistics-Learned-ECAI-16,probLOGISTICS-29-1.hddl,lmc,85,1,84,481,1,0,190,291
Logistics-Learned-ECAI-16,probLOGISTICS-29-1.hddl,lmc-BD,85,1,84,551,1,0,199,352
Logistics-Learned-ECAI-16,probLOGISTICS-29-1.hddl,lmc-GZD,85,2,83,396,1,1,187,209
Logistics-Learned-ECAI-16,probLOGISTICS-29-1.hddl,lmc-BDpGZD,85,2,83,396,1,1,187,209
Logistics-Learned-ECAI-16,probLOGISTICS-29-1.hddl,lmc-VDM,85,1,84,554,1,0,199,355
Logistics-Learned-ECAI-16,probLOGISTICS-34-1.hddl,lmc,101,2,99,630,1,1,285,345
Logistics-Learned-ECAI-16,probLOGISTICS-34-1.hddl,lmc-BD,101,2,99,691,1,1,289,402
Logistics-Learned-ECAI-16,probLOGISTICS-34-1.hddl,lmc-GZD,101,2,99,474,1,1,278,196
Logistics-Learned-ECAI-16,probLOGISTICS-34-1.hddl,lmc-BDpGZD,101,2,99,474,1,1,278,196
Logistics-Learned-ECAI-16,probLOGISTICS-34-1.hddl,lmc-VDM,101,2,99,696,1,1,289,407
